source	locator	text
scripts/systems/campaign/CouncilSeasonService.gd	line:47	의회 DAY 상태 필드 형식이 올바르지 않습니다: %s
scripts/systems/campaign/CouncilSeasonService.gd	line:49	관리 전용 DAY와 빈 웨이브 계약이 충돌합니다: %s
scripts/systems/campaign/CouncilSeasonService.gd	line:52	의회 DAY가 누락되었습니다: %d
scripts/systems/campaign/CouncilSeasonService.gd	line:92	DAY %d에는 진입할 수 없습니다.
scripts/systems/campaign/CouncilSeasonService.gd	line:102	관리 단계가 아닙니다.
scripts/systems/campaign/CouncilSeasonService.gd	line:112	관리 전용 DAY에는 전투에 진입할 수 없습니다.
scripts/systems/campaign/CouncilSeasonService.gd	line:114	전투 준비 단계가 아닙니다.
scripts/systems/campaign/CouncilSeasonService.gd	line:122	진행 중인 의회 전투가 없습니다.
scripts/systems/campaign/CouncilSeasonService.gd	line:132	현재 DAY를 완료하지 않았습니다.
scripts/systems/campaign/CouncilSeasonService.gd	line:136	DAY 30 이후에는 진행할 수 없습니다.
scripts/systems/campaign/LeonAdaptationService.gd	line:59	레온 자세는 정확히 4종이어야 합니다.
scripts/systems/campaign/LeonAdaptationService.gd	line:65	레온 자세 자료가 사전 형식이 아닙니다: %s
scripts/systems/campaign/LeonAdaptationService.gd	line:69	레온 자세 분석 기준이 중복되거나 올바르지 않습니다: %s
scripts/systems/campaign/LeonAdaptationService.gd	line:72	레온 자세에 실제 전투 효과가 없습니다: %s
scripts/systems/campaign/LeonAdaptationService.gd	line:75	레온 자세 안내 문구가 없습니다: %s/%s
scripts/systems/campaign/Update2SeededCampaignService.gd	line:75	사건 수와 사건 발생 날짜 수가 다릅니다.
scripts/systems/campaign/Update2SeededCampaignService.gd	line:84	웨이브 변형 항목 형식이 잘못됐습니다: %s
scripts/systems/campaign/Update2SeededCampaignService.gd	line:88	웨이브 변형 수치가 1.10 상한을 넘습니다: %s/%s
scripts/systems/campaign/Update2SeededCampaignService.gd	line:91	DAY %d 웨이브 후보가 2개 미만입니다.
scripts/systems/campaign/Update4CampaignRuntimeService.gd	line:95	이미 정산했거나 유효하지 않은 지역 순서입니다.
scripts/systems/campaign/Update4CampaignRuntimeService.gd	line:98	정산할 지역이 선택되지 않았습니다.
scripts/systems/chronicle/ChronicleService.gd	line:8	레온
scripts/systems/chronicle/ChronicleService.gd	line:8	셀렌
scripts/systems/chronicle/ChronicleService.gd	line:8	로만
scripts/systems/chronicle/ChronicleService.gd	line:87	해당 전선 DAY 30 클리어
scripts/systems/chronicle/ChronicleService.gd	line:95	새 회차 심장 선택에서 해금
scripts/systems/chronicle/ChronicleService.gd	line:101	관계 45에서 전선 해금
scripts/systems/chronicle/ChronicleService.gd	line:101	관계 사건에서 상승
scripts/systems/chronicle/ChronicleService.gd	line:101	최대 관계
scripts/systems/chronicle/ChronicleService.gd	line:138	셀렌 관계 45 · 관련 엔딩/교리 격파 · 첫 초대장 중 하나
scripts/systems/chronicle/ChronicleService.gd	line:140	로만 관계 45 · 관련 엔딩/교리 격파 · 첫 초대장 중 하나
scripts/systems/chronicle/ChronicleService.gd	line:142	기본 전선
scripts/systems/chronicle/ChronicleService.gd	line:147	유대 각 %d · 개인 기억 각 %d · %d일 동시 출전 · 역할 합동 %d회 · 합동 기억 확인
scripts/systems/chronicle/CouncilChronicleService.gd	line:163	관계 단계와 의회 결말 기록 필요
scripts/systems/chronicle/CouncilChronicleService.gd	line:178	왕관 진화를 실제로 선택하면 기록
scripts/systems/chronicle/CouncilChronicleService.gd	line:274	사건 도감·지역 장식
scripts/systems/chronicle/CouncilChronicleService.gd	line:275	사건 도감·지역 장식 · 선택 전 추가 정보
scripts/systems/chronicle/CouncilChronicleService.gd	line:276	전체 기록 · 대체 의회 수정안·후일담
scripts/systems/chronicle/CouncilChronicleService.gd	line:277	해당 지역 회차 완료 시 1등급
scripts/systems/contracts/ContractRosterService.gd	line:42	계약 몬스터는 정확히 %d종을 선택해야 합니다.
scripts/systems/contracts/ContractRosterService.gd	line:47	존재하지 않는 계약 ID입니다: %s
scripts/systems/contracts/ContractRosterService.gd	line:49	같은 계약을 두 번 선택할 수 없습니다: %s
scripts/systems/contracts/ContractRosterService.gd	line:83	출전 몬스터를 한 명 이상 선택해야 합니다.
scripts/systems/contracts/ContractRosterService.gd	line:85	%s의 출전 한도는 %d명입니다.
scripts/systems/contracts/ContractRosterService.gd	line:90	보유하지 않은 몬스터는 출전할 수 없습니다: %s
scripts/systems/contracts/ContractRosterService.gd	line:92	같은 몬스터를 중복 출전시킬 수 없습니다: %s
scripts/systems/council/CouncilVoteLedger.gd	line:66	해당 DAY에 등록된 안건이 아닙니다.
scripts/systems/council/CouncilVoteLedger.gd	line:68	등록되지 않은 표결 선택입니다.
scripts/systems/council/CouncilVoteLedger.gd	line:72	이미 표결한 안건입니다.
scripts/systems/council/CouncilVoteLedger.gd	line:75	이번 회차에 같은 범주의 안건을 이미 표결했습니다.
scripts/systems/council/CouncilVoteLedger.gd	line:78	예상 표를 계산하지 못했습니다.
scripts/systems/council/CouncilVoteLedger.gd	line:93	의회 표결 회차 상태가 Dictionary가 아닙니다.
scripts/systems/council/CouncilVoteLedger.gd	line:98	의회 안건 이력과 표결 원장 수가 일치해야 합니다.
scripts/systems/council/CouncilVoteLedger.gd	line:103	등록되지 않은 의회 안건입니다: %s
scripts/systems/council/CouncilVoteLedger.gd	line:106	같은 범주의 안건이 중복되었습니다: %s
scripts/systems/council/RivalLordService.gd	line:19	등록되지 않은 경쟁 마왕입니다: %s
scripts/systems/council/RivalLordService.gd	line:47	경쟁 마왕 회차 상태가 Dictionary가 아닙니다.
scripts/systems/council/RivalLordService.gd	line:50	경쟁 마왕 관계 원장이 없습니다.
scripts/systems/council/RivalLordService.gd	line:54	경쟁 마왕 관계가 없습니다: %s
scripts/systems/council/RivalLordService.gd	line:57	경쟁 마왕 관계는 -100~100이어야 합니다: %s
scripts/systems/council/RivalLordService.gd	line:102	대표 후보를 계산할 수 없습니다.
scripts/systems/duo_links/DuoLinkService.gd	line:104	합동 기억과 연결된 합동기를 찾을 수 없습니다.
scripts/systems/duo_links/DuoLinkService.gd	line:108	이미 확인한 합동 기억입니다.
scripts/systems/duo_links/DuoLinkService.gd	line:122	존재하지 않는 합동기입니다.
scripts/systems/duo_links/DuoLinkService.gd	line:135	존재하지 않는 합동기입니다.
scripts/systems/duo_links/DuoLinkService.gd	line:137	아직 해금되지 않은 합동기입니다.
scripts/systems/duo_links/DuoLinkService.gd	line:142	합동기는 최대 2개까지 장착할 수 있습니다.
scripts/systems/duo_links/DuoLinkService.gd	line:148	한 몬스터는 두 합동기에 동시에 참여할 수 없습니다: %s
scripts/systems/duo_links/DuoLinkService.gd	line:176	미출전 멤버: %s
scripts/systems/duo_links/DuoLinkService.gd	line:209	멤버 전투 불능
scripts/systems/duo_links/DuoLinkService.gd	line:220	활성 멤버가 없습니다.
scripts/systems/duo_links/DuoLinkService.gd	line:222	이 합동기는 이번 전투에 이미 사용했습니다.
scripts/systems/duo_links/DuoLinkService.gd	line:224	합동기 게이지가 아직 100이 아닙니다.
scripts/systems/duo_links/DuoLinkService.gd	line:260	%s 비활성 예정 · 미출전 %s
scripts/systems/endings/CouncilEndingService.gd	line:211	기존 결말
scripts/systems/endings/EndingConditionEvaluator.gd	line:15	엔딩 %s의 규칙이 사전 형식이 아닙니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:19	엔딩 키와 id가 일치하지 않습니다: %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:21	엔딩 %s의 표시 이름이 비어 있습니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:24	엔딩 %s의 도감 코드가 E00 형식이 아닙니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:26	엔딩 도감 코드가 중복됩니다: %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:32	엔딩 %s의 우선순위가 숫자가 아닙니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:33	엔딩 %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:36	엔딩 %s의 점수 가중치가 사전 형식이 아닙니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:41	엔딩 %s가 알 수 없는 지표를 참조합니다: %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:43	엔딩 %s의 지표 가중치가 숫자가 아닙니다: %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:45	fallback 엔딩은 정확히 하나여야 합니다. 현재 %d개입니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:51	조건이 사전 형식이 아닙니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:57	all 조건은 배열이어야 합니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:68	any 조건은 배열이어야 합니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:84	알 수 없는 지표입니다: %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:86	허용되지 않은 비교 연산자입니다: %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:88	비교 값이 없습니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:105	조건 평가 실패
scripts/systems/endings/EndingConditionEvaluator.gd	line:116	fallback 엔딩이 없습니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:129	%s의 조건이 사전 형식이 아닙니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:138	%s의 조건 조합은 all/any/not 중 하나만 사용할 수 있습니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:144	%s의 %s 조건은 비어 있지 않은 배열이어야 합니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:154	%s가 알 수 없는 지표를 참조합니다: %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:156	%s가 허용되지 않은 연산자를 사용합니다: %s
scripts/systems/endings/EndingConditionEvaluator.gd	line:158	%s의 비교 값이 없습니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:170	contains는 배열, 사전, 문자열에만 사용할 수 있습니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:173	%s 비교는 숫자에만 사용할 수 있습니다.
scripts/systems/endings/EndingConditionEvaluator.gd	line:179	비교할 수 없습니다.
scripts/systems/endings/RunMetricsTracker.gd	line:16	지표 %s의 정의가 사전 형식이 아닙니다.
scripts/systems/endings/RunMetricsTracker.gd	line:20	지표 %s의 자료형을 지원하지 않습니다: %s
scripts/systems/endings/RunMetricsTracker.gd	line:24	지표 %s의 기본값 자료형이 올바르지 않습니다.
scripts/systems/endings/RunMetricsTracker.gd	line:63	저장에 알 수 없는 지표가 있습니다: %s
scripts/systems/endings/RunMetricsTracker.gd	line:66	저장 지표 %s의 자료형이 올바르지 않습니다.
scripts/systems/fronts/FrontCampaignService.gd	line:262	선택할 수 없는 3차 초대장입니다.
scripts/systems/fronts/FrontCampaignService.gd	line:276	존재하지 않는 전선
scripts/systems/fronts/FrontCampaignService.gd	line:281	셀렌 관계 45 또는 관련 엔딩·초대장 필요
scripts/systems/fronts/FrontCampaignService.gd	line:283	로만 관계 45 또는 관련 엔딩·소환장 필요
scripts/systems/fronts/FrontCampaignService.gd	line:284	해금 조건을 충족하지 못함
scripts/systems/fronts/FrontCampaignService.gd	line:290	잘못된 전선 ID입니다: %s
scripts/systems/fronts/FrontCampaignService.gd	line:356	3차 전선과 심장이 확정되지 않았습니다.
scripts/systems/fronts/FrontCampaignService.gd	line:358	이미 DAY 28 전선 작전을 선택했습니다.
scripts/systems/fronts/FrontCampaignService.gd	line:361	현재 전선과 DAY에서 선택할 수 없는 작전입니다.
scripts/systems/fronts/FrontCampaignService.gd	line:401	심장 미선택
scripts/systems/fronts/FrontCampaignService.gd	line:406	합동기 미장착
scripts/systems/fronts/FrontCampaignService.gd	line:411	DAY 28 작전 미확정
scripts/systems/fronts/FrontCampaignService.gd	line:413	DAY 30 효과 미확정
scripts/systems/fronts/FrontCampaignService.gd	line:431	세 전선의 신뢰가 모였습니다. 휴전문 제안도 가능합니다.
scripts/systems/fronts/FrontCampaignService.gd	line:517	현재 전선과 DAY에서 발생할 수 없는 사건입니다.
scripts/systems/fronts/FrontCampaignService.gd	line:521	이미 선택을 완료한 사건입니다.
scripts/systems/fronts/FrontCampaignService.gd	line:528	사건 선택지를 찾을 수 없습니다.
scripts/systems/hearts/CastleHeartService.gd	line:41	존재하지 않는 마왕성 심장 ID입니다: %s
scripts/systems/hearts/CastleHeartService.gd	line:43	아직 해금되지 않은 마왕성 심장입니다.
scripts/systems/hearts/CastleHeartService.gd	line:46	이 회차에서 선택한 심장은 변경할 수 없습니다.
scripts/systems/hearts/CastleHeartService.gd	line:419	부채 표식 때문에 심장 액티브가 %.1f초 잠겼습니다.
scripts/systems/hearts/CastleHeartService.gd	line:425	선택한 심장이 비활성 상태입니다.
scripts/systems/hearts/CastleHeartService.gd	line:427	심장 액티브는 전투당 1회만 사용할 수 있습니다.
scripts/systems/hearts/CastleHeartService.gd	line:429	심장 충전도가 100이 아닙니다.
scripts/systems/hearts/CastleHeartService.gd	line:448	심장 액티브는 전투당 1회만 사용할 수 있습니다.
scripts/systems/hearts/CastleHeartService.gd	line:450	심장 충전도가 100이 아닙니다.
scripts/systems/hearts/CastleHeartService.gd	line:452	포식할 방을 선택해야 합니다.
scripts/systems/hearts/CastleHeartService.gd	line:454	왕좌 HP가 36 미만이라 포식 복도를 사용할 수 없습니다.
scripts/systems/hearts/CastleHeartService.gd	line:470	심장 액티브는 전투당 1회만 사용할 수 있습니다.
scripts/systems/hearts/CastleHeartService.gd	line:472	심장 충전도가 100이 아닙니다.
scripts/systems/hearts/CastleHeartService.gd	line:474	미끼 방을 선택해야 합니다.
scripts/systems/hearts/CastleHeartService.gd	line:476	가짜 복도는 적 1~2명에게 사용해야 합니다.
scripts/systems/hearts/HeartAutoProfilePolicy.gd	line:15	%s: 예상 완주율 표가 없습니다.
scripts/systems/hearts/HeartAutoProfilePolicy.gd	line:20	%s: %s 값이 없습니다.
scripts/systems/hearts/HeartAutoProfilePolicy.gd	line:24	%s: 예상 완주율은 0~100이어야 합니다.
scripts/systems/hearts/HeartChamberService.gd	line:77	마왕성 심장실
scripts/systems/monsters/MonsterInstanceValidator.gd	line:11	몬스터 개체 %s의 자료가 사전 형식이 아닙니다.
scripts/systems/monsters/MonsterInstanceValidator.gd	line:15	몬스터 개체 키와 instance_id가 일치하지 않습니다: %s
scripts/systems/monsters/MonsterInstanceValidator.gd	line:18	몬스터 개체 %s의 species_id를 찾을 수 없습니다: %s
scripts/systems/monsters/MonsterInstanceValidator.gd	line:21	몬스터 개체 %s의 character_id를 찾을 수 없습니다: %s
scripts/systems/monsters/MonsterInstanceValidator.gd	line:23	몬스터 개체 %s의 표시 이름이 비어 있습니다.
scripts/systems/monsters/MonsterInstanceValidator.gd	line:26	몬스터 개체 %s의 %s 값이 숫자가 아닙니다.
scripts/systems/monsters/MonsterInstanceValidator.gd	line:28	몬스터 개체 %s의 레벨은 1 이상이어야 합니다.
